Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
30_satellite,AutoEncoder,99.87906555027074,99.57966683887072,93.06059036768514,0.8562394005077938,0.8977099236641222,0.814404432132964,1.0,2.474224328994751,2.5883843898773193
31_satimage-2,AutoEncoder,99.75704813483829,70.64461546386272,89.25904652498564,0.3124138553032187,0.1974248927038626,0.1095238095238095,1.0,3.2584619522094727,3.351400852203369
32_shuttle,AutoEncoder,97.00669686166675,72.54821235962974,90.13333333333333,0.5441455730184375,0.5271565495207667,0.3707865168539326,0.9116022099447514,5.204327583312988,5.366629362106323
33_skin,AutoEncoder,64.26820604743287,37.67532812642233,76.4,0.1855798472660111,0.313953488372093,0.4,0.2583732057416268,4.373707056045532,4.52915620803833
34_smtp,AutoEncoder,33.47782594198067,0.0501002004008016,89.9,-0.0061093395858001,0.0,0.0,0.0,5.6211395263671875,5.7801735401153564
35_SpamBase,AutoEncoder,94.7823484860522,88.9377850899806,89.07363420427554,0.7734248312735786,0.8628230616302187,0.8346153846153846,0.8930041152263375,1.4333014488220217,1.510331392288208
36_speech,AutoEncoder,99.85743039248575,93.46300666379229,90.14466546112116,0.3886541946768545,0.2875816993464052,0.1679389312977099,1.0,2.061178684234619,2.121338367462158
37_Stamps,AutoEncoder,80.18518518518519,37.30348240143258,83.33333333333334,0.3723990332281634,0.4516129032258064,0.3684210526315789,0.5833333333333334,0.1703808307647705,0.1778101921081543
38_thyroid,AutoEncoder,62.135228640192544,6.373865478731279,88.60424028268551,0.0520011682108947,0.0719424460431654,0.0434782608695652,0.2083333333333333,2.0779120922088623,2.138009548187256
39_vertebral,AutoEncoder,78.65961199294532,32.719772511439174,86.11111111111111,0.301227212573792,0.375,0.4285714285714285,0.3333333333333333,0.1439402103424072,0.1490511894226074
40_vowels,AutoEncoder,97.04322460885706,60.31791203101833,90.8466819221968,0.4820110121160392,0.4444444444444444,0.2962962962962963,0.8888888888888888,0.8054630756378174,0.8292317390441895
41_Waveform,AutoEncoder,99.23054266990648,75.23382667965679,90.9970958373669,0.4518847211323292,0.3673469387755102,0.225,1.0,1.9176146984100344,1.9735503196716309
