Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
1_ALOI,ECOD,95.7267105508344,37.72054439327196,91.03333333333332,0.3921431284365976,0.3325062034739454,0.2067901234567901,0.8481012658227848,0.8495357036590576,0.952049970626831
2_annthyroid,ECOD,84.68875000000001,41.08654671591775,89.72222222222223,0.400625,0.445,0.3708333333333333,0.55625,0.0068609714508056,0.0203654766082763
3_backdoor,ECOD,100.0,100.0,92.06666666666666,0.4385675512606808,0.3461538461538461,0.2093023255813953,1.0,0.3425853252410888,1.4362130165100098
4_breastw,ECOD,85.03989361702128,66.59969286244177,76.09756097560975,0.3937202854567766,0.5050505050505051,0.7142857142857143,0.390625,0.0071463584899902,0.0107138156890869
5_campaign,ECOD,99.92066308172078,99.36576917893252,93.7,0.7534260591274484,0.7580025608194623,0.6103092783505155,1.0,0.0892596244812011,0.3671162128448486
6_cardio,ECOD,95.0952380952381,76.99921331587049,92.54545454545456,0.6715075409888278,0.7050359712230215,0.620253164556962,0.8166666666666667,0.0076241493225097,0.0226194858551025
7_Cardiotocography,ECOD,96.44349036899511,88.20656700608451,92.1259842519685,0.7793046956606965,0.8287671232876712,0.7908496732026143,0.8705035971223022,0.004429817199707,0.0166587829589843
8_celeba,ECOD,99.71987153941724,90.37811062569008,90.76666666666668,0.3960215924124708,0.2951653944020356,0.1731343283582089,1.0,0.0554671287536621,0.2218923568725586
9_census,ECOD,99.42499042393038,95.9460914918494,92.96666666666668,0.6217763906464568,0.5950095969289827,0.4269972451790633,0.981012658227848,0.9465806484222412,3.694976329803467
10_cover,ECOD,94.64534231200898,23.194635133208035,90.06666666666666,0.2374620442447853,0.1436781609195402,0.0786163522012578,0.8333333333333334,0.0319862365722656,0.0756654739379882
11_donors,ECOD,83.39364160541541,38.364105629267954,89.43333333333334,0.3152121903590729,0.3298097251585624,0.2335329341317365,0.5611510791366906,0.0121629238128662,0.0485758781433105
12_fault,ECOD,88.37082912032356,82.40572532904456,80.27444253859348,0.5696451287035368,0.6742209631728046,0.8623188405797102,0.5534883720930233,0.0053102970123291,0.020702838897705
13_fraud,ECOD,96.44088532977422,18.000890719812947,89.33333333333333,0.091083598515391,0.0184049079754601,0.0092879256965944,1.0,0.0382919311523437,0.1539888381958007
14_glass,ECOD,22.22222222222222,2.9607843137254903,78.46153846153847,-0.0847807806798594,0.0,0.0,0.0,0.002547264099121,0.0051021575927734
